work_year,experience_level,type,job_title,salary,employee_residence,company_location,company_size
2022,MI,FT,Data Scientist,60938,DE,DE,M
2022,SE,FT,ML Engineer,243000,US,US,M
2022,SE,FT,ML Engineer,183000,US,US,M
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,MI,FT,Data Scientist,130000,US,US,M
2022,MI,FT,Data Scientist,90000,US,US,M
2022,MI,FT,Data Analyst,165000,US,US,M
2022,MI,FT,Data Analyst,124000,US,US,M
2022,SE,FT,Data Engineer,178000,CA,CA,M
2022,SE,FT,Data Engineer,132000,CA,CA,M
2022,SE,FT,Data Engineer,300000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,SE,FT,Data Analyst,116000,US,US,M
2022,SE,FT,Data Analyst,96000,US,US,M
2022,SE,FT,Data Analyst,92350,GB,GB,M
2022,SE,FT,Data Analyst,70186,GB,GB,M
2022,SE,FT,Data Analyst,105000,US,US,M
2022,SE,FT,Data Analyst,70000,US,US,M
2022,MI,FT,Machine Learning Researcher,105236,CA,CA,L
2022,SE,FT,Data Engineer,194000,US,US,M
2022,SE,FT,Data Engineer,129400,US,US,M
2022,SE,FT,Data Architect,190000,US,US,M
2022,SE,FT,Data Architect,135000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Analyst,70000,US,US,M
2022,EN,FT,Machine Learning Engineer,189750,US,US,M
2022,EN,FT,Machine Learning Engineer,140250,US,US,M
2022,SE,FT,Data Analyst,130000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Data Analyst,160000,US,US,M
2022,MI,FT,Data Analyst,109000,US,US,M
2022,SE,FT,Research Engineer,250000,US,US,M
2022,SE,FT,Research Engineer,150000,US,US,M
2022,MI,FT,Data Analyst,206000,US,US,M
2022,MI,FT,Data Analyst,160000,US,US,M
2022,SE,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Machine Learning Engineer,115573,FR,FR,M
2022,SE,FT,Machine Learning Engineer,73546,FR,FR,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Data Engineer,120000,US,US,M
2022,MI,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Data Engineer,68293,ES,ES,M
2022,SE,FT,Data Engineer,42026,ES,ES,M
2022,SE,FT,Data Engineer,191200,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Engineer,191200,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,EN,FT,Machine Learning Research Engineer,66192,DE,DE,L
2022,EN,FT,3D Computer Vision Researcher,50000,US,CR,S
2022,SE,FT,Data Engineer,230000,US,US,L
2022,SE,FT,Data Engineer,154600,US,US,L
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Scientist,120000,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,MI,FT,Data Analyst,80000,US,US,L
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Analytics Engineer,135000,US,US,M
2022,SE,FT,Analytics Engineer,110000,US,US,M
2022,MI,FT,Data Analytics Manager,155000,US,US,M
2022,MI,FT,Data Analytics Manager,140000,US,US,M
2022,SE,FT,Data Engineer,205000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,SE,FT,Data Engineer,179500,US,US,M
2022,SE,FT,Data Engineer,134000,US,US,M
2022,MI,FT,Data Scientist,180000,US,US,M
2022,MI,FT,Data Scientist,120000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Scientist,175000,US,US,M
2022,SE,FT,Data Scientist,145000,US,US,M
2022,SE,FT,Data Architect,235000,US,US,M
2022,SE,FT,Data Architect,175000,US,US,M
2022,EN,FT,Data Science Consultant,27317,ES,ES,L
2022,MI,FT,Data Engineer,160000,US,US,M
2022,MI,FT,Data Engineer,90000,US,US,M
2022,SE,FT,Data Engineer,68293,ES,ES,M
2022,SE,FT,Data Engineer,36773,ES,ES,M
2022,SE,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,115000,US,US,M
2022,MI,FT,Data Specialist,165000,US,US,M
2022,MI,FT,Data Specialist,135000,US,US,M
2022,SE,FT,Data Engineer,168400,US,US,M
2022,SE,FT,Data Engineer,105200,US,US,M
2022,MI,FT,Deep Learning Engineer,86193,GB,GB,M
2022,MI,FT,Deep Learning Engineer,49253,GB,GB,M
2022,SE,FT,Data Engineer,200000,US,US,M
2022,SE,FT,Data Engineer,160000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,SE,FT,Data Scientist,198800,US,US,M
2022,SE,FT,Data Scientist,122600,US,US,M
2022,EN,FL,Machine Learning Engineer,100000,IR,IR,M
2022,MI,FT,BI Data Analyst,105066,FR,FR,M
2022,SE,FT,Data Analyst,130000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Analytics Engineer,104663,GB,GB,M
2022,MI,FT,Analytics Engineer,73880,GB,GB,M
2022,SE,FT,Data Engineer,125000,US,US,M
2022,SE,FT,Data Engineer,110000,US,US,M
2022,MI,FT,Data Analyst,165000,US,US,M
2022,MI,FT,Data Analyst,124000,US,US,M
2022,SE,FT,Data Scientist,148000,US,US,M
2022,SE,FT,Data Scientist,107000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,MI,FT,Data Engineer,120000,US,US,M
2022,MI,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Data Engineer,153600,US,US,M
2022,SE,FT,Data Engineer,106800,US,US,M
2022,MI,FT,Data Analyst,100000,CA,CA,M
2022,MI,FT,Data Analyst,65000,CA,CA,M
2022,MI,FT,Data Engineer,120000,US,US,M
2022,MI,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Data Engineer,63040,PT,PT,M
2022,SE,FT,Data Engineer,36773,PT,PT,M
2022,EX,FT,Data Engineer,310000,US,US,M
2022,EX,FT,Data Engineer,239000,US,US,M
2022,SE,FT,Data Science Manager,299500,US,US,M
2022,SE,FT,Data Science Manager,245100,US,US,M
2022,SE,FT,Data Scientist,168000,US,US,M
2022,SE,FT,Data Scientist,130000,US,US,M
2022,SE,FT,Data Scientist,136000,US,US,M
2022,SE,FT,Data Scientist,104000,US,US,M
2022,MI,FT,Data Engineer,161000,US,US,M
2022,MI,FT,Data Engineer,118000,US,US,M
2022,SE,FT,Applied Scientist,205000,US,US,M
2022,SE,FT,Applied Scientist,184000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Science Manager,247500,US,US,M
2022,SE,FT,Data Science Manager,172200,US,US,M
2022,SE,FT,Data Management Specialist,68293,IT,IT,L
2022,SE,FT,Data Analyst,177000,US,US,M
2022,SE,FT,Data Analyst,131000,US,US,M
2022,SE,FT,Applied Scientist,205000,US,US,M
2022,SE,FT,Applied Scientist,184000,US,US,M
2022,SE,FT,Data Engineer,146000,US,US,M
2022,SE,FT,Data Engineer,102000,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,SE,FT,Applied Scientist,230000,US,US,M
2022,SE,FT,Applied Scientist,196000,US,US,M
2022,SE,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,MI,FT,Data Engineer,80000,US,US,M
2022,MI,FT,Data Engineer,65000,US,US,M
2022,SE,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,61566,GB,GB,M
2022,SE,FT,Data Engineer,43096,GB,GB,M
2022,MI,FT,Data Engineer,175000,US,US,M
2022,MI,FT,Data Engineer,135000,US,US,M
2022,EN,FT,Data Scientist,80000,US,US,M
2022,SE,FT,Data Engineer,231250,US,US,M
2022,SE,FT,Data Engineer,138750,US,US,M
2022,SE,FT,Analytics Engineer,193750,US,US,M
2022,SE,FT,Analytics Engineer,116250,US,US,M
2022,SE,FT,Data Engineer,231250,US,US,M
2022,SE,FT,Data Engineer,138750,US,US,M
2022,SE,FT,Analytics Engineer,231250,US,US,M
2022,SE,FT,Analytics Engineer,138750,US,US,M
2022,SE,FT,Analytics Engineer,231250,US,US,M
2022,SE,FT,Analytics Engineer,138750,US,US,M
2022,SE,FT,Data Engineer,193750,US,US,M
2022,SE,FT,Data Engineer,116250,US,US,M
2022,SE,FT,Data Scientist,208000,US,US,M
2022,SE,FT,Data Scientist,127000,US,US,M
2022,SE,FT,Research Scientist,300000,US,US,M
2022,SE,FT,Research Scientist,196000,US,US,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2021,MI,FL,Autonomous Vehicle Technician,45555,AS,BS,M
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2022,SE,FT,Data Scientist,205000,US,US,M
2022,SE,FT,Data Scientist,185000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Machine Learning Engineer,247500,US,US,M
2022,SE,FT,Machine Learning Engineer,172200,US,US,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Analyst,110000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Applied Scientist,205000,US,US,M
2022,SE,FT,Applied Scientist,184000,US,US,M
2022,EN,FT,Data Scientist,17684,HU,HU,M
2022,SE,FT,Data Science Tech Lead,375000,US,US,L
2022,SE,FT,Data Engineer,191200,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Scientist,225000,US,US,M
2022,SE,FT,Data Scientist,156400,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2022,MI,FT,Machine Learning Engineer,104663,GB,GB,M
2022,MI,FT,Machine Learning Engineer,80036,GB,GB,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Scientist,140700,US,US,M
2022,SE,FT,Data Scientist,93800,US,US,M
2022,SE,FT,Data Scientist,350000,US,US,M
2022,SE,FT,Data Scientist,135000,US,US,M
2022,SE,FT,Data Analyst,115934,US,US,M
2022,SE,FT,Data Analyst,81666,US,US,M
2022,EN,PT,BI Analyst,12000,MX,US,L
2022,MI,FT,Machine Learning Engineer,104697,CH,CH,L
2022,EN,FT,Machine Learning Developer,33000,IT,DE,S
2022,EN,FT,Machine Learning Scientist,34672,IT,DE,S
2022,SE,FT,Machine Learning Engineer,201000,US,US,M
2022,SE,FT,Machine Learning Engineer,119000,US,US,M
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,SE,FT,Data Analyst,154560,US,US,M
2022,SE,FT,Data Analyst,123648,US,US,M
2022,SE,FT,Data Analyst,130000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Data Engineer,170000,US,US,M
2022,MI,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Scientist,247500,US,US,M
2022,SE,FT,Data Scientist,172200,US,US,M
2022,SE,FT,Data Scientist,177500,US,US,M
2022,SE,FT,Data Scientist,134000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Architect,192564,US,US,M
2022,SE,FT,Data Architect,144854,US,US,M
2022,SE,FT,Data Analyst,130000,US,US,M
2022,SE,FT,Data Analyst,105000,US,US,M
2022,SE,FT,Data Engineer,179305,US,US,M
2022,SE,FT,Data Engineer,142127,US,US,M
2022,SE,FT,Data Engineer,315000,US,US,M
2022,SE,FT,Data Engineer,225000,US,US,M
2022,SE,FT,Data Scientist,243900,US,US,M
2022,SE,FT,Data Scientist,156600,US,US,M
2022,MI,FT,Data Analyst,206000,US,US,M
2022,MI,FT,Data Analyst,160000,US,US,M
2022,MI,FT,Data Analyst,109000,US,US,M
2022,MI,FT,Data Analyst,79000,US,US,M
2022,MI,FT,Data Analyst,160000,US,US,M
2022,MI,FT,Data Analyst,109000,US,US,M
2022,MI,FT,Data Scientist Lead,89306,AT,AT,L
2022,SE,FT,Data Engineer,182500,US,US,M
2022,SE,FT,Data Engineer,128500,US,US,M
2022,MI,FT,Data Engineer,160000,US,US,M
2022,MI,FT,Data Engineer,90000,US,US,M
2022,EN,FT,Data Manager,77300,US,US,M
2022,EN,FT,Data Manager,45600,US,US,M
2022,SE,FT,Data Analyst,127000,US,US,M
2022,SE,FT,Data Analyst,110000,US,US,M
2022,SE,FT,Data Architect,210000,US,US,M
2022,SE,FT,Data Architect,136000,US,US,M
2022,SE,FT,Cloud Data Engineer,12608,SK,SK,S
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Engineer,140000,US,US,M
2022,SE,FT,Data Engineer,247500,US,US,M
2022,SE,FT,Data Engineer,172200,US,US,M
2022,SE,FT,Data Engineer,225000,US,US,M
2022,SE,FT,Data Engineer,184100,US,US,M
2022,MI,FT,Machine Learning Engineer,130000,US,US,M
2022,MI,FT,Machine Learning Engineer,90000,US,US,M
2022,MI,FT,Data Scientist,120000,US,US,M
2022,MI,FT,Data Scientist,100000,US,US,M
2022,MI,FT,Data Scientist,85000,US,US,M
2022,MI,FT,Data Scientist,78000,US,US,M
2022,SE,FT,Data Engineer,161000,US,US,M
2022,SE,FT,Data Engineer,110000,US,US,M
2022,SE,FT,Data Scientist,136000,US,US,M
2022,SE,FT,Data Scientist,104000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,EX,FT,Head of Data,205000,US,US,M
2022,EX,FT,Head of Data,160000,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,EN,FT,Data Engineer,61566,GB,GB,M
2022,EN,FT,Data Engineer,49253,GB,GB,M
2022,SE,FT,Data Engineer,160000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Scientist,245000,US,US,M
2022,SE,FT,Data Scientist,180000,US,US,M
2022,SE,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,220000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,SE,FT,Data Scientist,198440,US,US,L
2022,SE,FT,Data Scientist,144000,US,US,L
2022,SE,FT,Data Engineer,240000,US,US,M
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Scientist,198440,US,US,M
2022,SE,FT,Data Scientist,144000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Analyst,120000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,MI,FT,Data Scientist,57872,GB,GB,M
2022,EN,FT,Data Analyst,64000,US,US,L
2022,EN,FT,Data Scientist,39925,FR,FR,L
2022,SE,FT,Machine Learning Engineer,187200,CA,CA,M
2022,SE,FT,Machine Learning Engineer,116100,CA,CA,M
2022,SE,FT,Data Analyst,150000,US,US,M
2022,SE,FT,Data Analyst,127000,US,US,M
2022,SE,FT,Data Engineer,275000,US,US,M
2022,SE,FT,Data Engineer,166000,US,US,M
2022,SE,FT,Data Scientist,159699,US,US,M
2022,SE,FT,Data Scientist,138938,US,US,M
2022,EN,FT,BI Analyst,76000,US,US,L
2022,SE,FT,Data Analyst,166700,US,US,M
2022,SE,FT,Data Analyst,119000,US,US,M
2022,SE,FT,Data Analyst,130000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Analytics Engineer,103432,GB,GB,M
2022,SE,FT,Analytics Engineer,92350,GB,GB,M
2022,SE,FT,Data Analyst,80000,US,US,M
2022,SE,FT,Data Analyst,52500,US,US,M
2022,SE,FT,Data Engineer,236000,US,US,M
2022,SE,FT,Data Engineer,182000,US,US,M
2022,SE,FT,Data Scientist,180000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Scientist,225000,US,US,M
2022,SE,FT,Data Scientist,156400,US,US,M
2022,SE,FT,Data Analyst,135000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2022,MI,FT,Research Engineer,240000,US,US,M
2022,EN,PT,Data Analyst,125404,CN,US,S
2022,SE,FT,Data Engineer,300000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Engineer,195000,US,US,M
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,155000,US,US,M
2022,SE,FT,Data Engineer,110000,US,US,M
2022,SE,FT,Data Operations Analyst,123000,US,US,M
2022,SE,FT,Data Operations Analyst,92250,US,US,M
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,MI,FT,ML Engineer,180000,US,US,M
2022,MI,FT,ML Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,97000,US,US,M
2022,SE,FT,Data Engineer,90000,US,US,M
2022,SE,FT,Data Engineer,200000,US,US,M
2022,SE,FT,Data Engineer,160000,US,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,US,M
2022,SE,FT,Machine Learning Engineer,180000,US,US,M
2022,SE,FT,Data Engineer,260000,US,US,M
2022,SE,FT,Data Engineer,180000,US,US,M
2022,EX,FT,Analytics Engineer,210000,US,US,M
2022,EX,FT,Analytics Engineer,157000,US,US,M
2022,EN,FT,Data Scientist,180000,US,US,M
2022,EN,FT,Data Scientist,100000,US,US,M
2022,MI,FT,Data Analyst,80000,US,US,M
2022,MI,FT,Data Analyst,52500,US,US,M
2022,SE,FT,Data Architect,128000,US,US,M
2022,SE,FT,Data Architect,81500,US,US,M
2022,SE,FT,Data Operations Engineer,105000,US,US,M
2022,SE,FT,Data Operations Engineer,70000,US,US,M
2022,SE,FT,Data Scientist,175000,US,US,M
2022,SE,FT,Data Scientist,122500,US,US,M
2022,SE,FT,Data Engineer,171000,US,US,M
2022,SE,FT,Data Engineer,117000,US,US,M
2022,SE,FT,Data Scientist,202800,US,US,L
2022,SE,FT,Data Scientist,104300,US,US,L
2022,SE,FT,Data Analyst,50432,ES,ES,M
2022,SE,FT,Data Analyst,36773,ES,ES,M
2022,SE,FT,Data Engineer,197000,US,US,M
2022,SE,FT,Data Engineer,99000,US,US,M
2022,SE,FT,Data Engineer,160000,US,US,M
2022,SE,FT,Data Engineer,110000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,MI,FT,Data Scientist,30000,MX,MX,L
2022,MI,FT,Analytics Engineer,78000,BR,BR,M
2022,MI,FT,Analytics Engineer,48000,BR,BR,M
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Analyst,150000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,MI,FT,Data Engineer,78000,BR,BR,M
2022,MI,FT,Data Engineer,42000,BR,BR,M
2022,SE,FT,Data Architect,345600,US,US,M
2022,SE,FT,Data Architect,230400,US,US,M
2022,SE,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,115000,US,US,M
2022,MI,FT,BI Analyst,78000,BR,BR,M
2022,MI,FT,BI Analyst,48000,BR,BR,M
2022,SE,FT,Data Analyst,175950,US,US,M
2022,SE,FT,Data Analyst,130050,US,US,M
2022,SE,FT,Data Engineer,205600,US,US,L
2022,SE,FT,Data Engineer,105700,US,US,L
2022,SE,FT,Data Analyst,236600,US,US,M
2022,SE,FT,Data Analyst,89200,US,US,M
2022,MI,FT,Data Scientist,84000,BR,BR,M
2022,MI,FT,Data Scientist,54000,BR,BR,M
2022,EN,FT,Data Scientist,80000,US,US,L
2022,SE,FT,Marketing Data Analyst,200000,GB,GB,S
2022,EN,FT,Data Scientist,73742,CA,CA,L
2022,SE,FT,Data Science Lead,165000,US,US,S
2022,EN,FT,Data Scientist,33246,GB,GB,L
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2021,EN,FT,Power BI Developer,5409,IN,IN,L
2021,MI,FT,Data Engineer,75050,AU,AU,L
2022,SE,FT,Data Engineer,225000,US,US,M
2022,SE,FT,Data Engineer,184100,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Scientist,225000,US,US,M
2022,SE,FT,Data Scientist,156400,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,EN,FT,Machine Learning Engineer,108000,US,US,S
2022,SE,FT,Product Data Scientist,8000,IN,SG,L
2022,SE,FT,Data Scientist,155000,US,US,M
2022,SE,FT,Data Scientist,38000,US,US,M
2022,MI,FT,Data Analyst,85000,US,US,M
2022,MI,FT,Data Analyst,65000,US,US,M
2022,SE,FT,Data Scientist,155000,US,US,M
2022,SE,FT,Data Scientist,38000,US,US,M
2022,MI,FT,Data Engineer,110820,GB,GB,M
2022,MI,FT,Data Engineer,92350,GB,GB,M
2022,SE,FT,Data Scientist,153600,US,US,M
2022,SE,FT,Data Scientist,106800,US,US,M
2022,SE,FT,Data Scientist,185000,US,US,M
2022,SE,FT,Data Scientist,50000,US,US,M
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Data Scientist,155000,US,US,M
2022,SE,FT,Data Scientist,38000,US,US,M
2022,SE,FT,Data Scientist,168000,US,US,M
2022,SE,FT,Data Scientist,130000,US,US,M
2022,SE,FT,Data Scientist,123400,US,US,M
2022,SE,FT,Data Scientist,88100,US,US,M
2022,SE,FT,Data Scientist,120000,US,US,S
2022,SE,FT,Data Scientist,55000,US,US,S
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Engineer,191200,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,SE,FT,Analytics Engineer,150000,US,US,M
2022,SE,FT,Analytics Engineer,120000,US,US,M
2022,SE,FT,Data Science Consultant,139000,US,US,M
2022,SE,FT,Data Science Consultant,122000,US,US,M
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,SE,FT,Data Analyst,139600,US,US,M
2022,SE,FT,Data Analyst,85700,US,US,M
2022,SE,FT,Data Engineer,185000,US,US,M
2022,SE,FT,Data Engineer,50000,US,US,M
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Data Scientist,225000,US,US,M
2022,SE,FT,Data Scientist,156400,US,US,M
2022,SE,FT,Data Scientist,200000,US,US,M
2022,SE,FT,Data Scientist,175000,US,US,M
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,MI,FT,ML Engineer,148500,US,US,L
2022,MI,FT,ML Engineer,98200,US,US,L
2022,SE,FT,Data Analyst,115000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,SE,FT,Data Architect,225000,US,US,M
2022,SE,FT,Data Architect,66000,US,US,M
2022,SE,FT,Data Scientist,185000,US,US,M
2022,SE,FT,Data Scientist,50000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,MI,FT,Data Manager,134000,US,US,M
2022,MI,FT,Data Manager,98000,US,US,M
2022,MI,FT,Data Analyst,105000,US,US,M
2022,MI,FT,Data Analyst,62000,US,US,M
2022,EN,FT,BI Data Analyst,57000,US,US,L
2022,SE,FT,Big Data Engineer,161311,CA,CA,M
2022,MI,FT,Data Scientist,144200,US,US,M
2022,MI,FT,Data Scientist,115360,US,US,M
2022,MI,FT,Data Scientist,83171,AU,AU,L
2022,SE,FT,Principal Data Architect,38154,IN,IN,L
2022,SE,FT,Data Engineer,73546,PT,PT,M
2022,SE,FT,Data Engineer,42026,PT,PT,M
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,SE,FT,Data Architect,180000,US,US,M
2022,SE,FT,Data Architect,160000,US,US,M
2022,MI,FT,Data Scientist,108000,US,US,L
2022,SE,FT,Machine Learning Manager,200000,US,US,M
2022,SE,FT,Machine Learning Manager,150000,US,US,M
2022,EX,FT,Data Manager,125976,CA,CA,L
2022,SE,FT,Data Engineer,188700,US,US,M
2022,SE,FT,Data Engineer,160395,US,US,M
2022,SE,FT,Data Analyst,115934,US,US,M
2022,SE,FT,Data Analyst,81666,US,US,M
2022,SE,FT,Data Engineer,300000,US,US,M
2022,SE,FT,Data Engineer,225000,US,US,M
2022,SE,FT,Data Scientist,198440,US,US,M
2022,SE,FT,Data Scientist,144000,US,US,M
2022,SE,FT,Applied Scientist,191475,US,US,M
2022,SE,FT,Applied Scientist,141525,US,US,M
2022,SE,FT,Data Analyst,50432,ES,ES,M
2022,SE,FT,Data Analyst,36773,ES,ES,M
2022,MI,FT,Data Scientist,75648,DE,DE,S
2022,SE,FT,Lead Data Scientist,156868,US,US,L
2022,SE,FT,BI Analyst,200000,NG,NG,S
2022,SE,FT,Data Scientist,198440,US,US,L
2022,SE,FT,Data Scientist,144000,US,US,L
2022,SE,FT,Lead Machine Learning Engineer,69344,PT,PT,L
2022,MI,FT,NLP Engineer,5132,CZ,CZ,M
2022,SE,CT,Data Analyst,90000,US,US,M
2022,MI,FT,Research Scientist,126080,DE,DE,S
2022,MI,FT,Research Scientist,84053,DE,DE,S
2022,SE,FT,Data Engineer,200000,US,US,M
2022,SE,FT,Data Engineer,180000,US,US,M
2022,MI,FT,Analytics Engineer,108000,US,US,M
2022,MI,FT,Analytics Engineer,85000,US,US,M
